document,title,type,subtype,region,order,level,section,tokens,판정,token_deficit,권장_보강_토큰,paragraphs,문단_판정,측정_방식,chars,bytes
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,3,2,목적과 활동 방식,223,정밀 부족,77,97,2,통과,정밀값,370,900
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,4,2,조직 구조,221,정밀 부족,79,99,2,통과,정밀값,352,866
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,6,2,자원과 상징,201,정밀 부족,99,119,2,통과,정밀값,293,711
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,9,2,대외 관계,209,정밀 부족,91,111,2,통과,정밀값,323,789
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,10,2,내부 갈등과 약점,193,정밀 부족,107,127,2,통과,정밀값,310,764
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,11,2,현재 동향,224,정밀 부족,76,96,2,통과,정밀값,340,830
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,12,2,부가 항목,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,14,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,15,3,정치·생존 갈등 관계,259,고신뢰 부족,41,61,2,통과,보정 추정,395,955
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,1,2,개요,140,고신뢰 부족,160,180,2,통과,보정 추정,213,519
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,2,2,지리·환경,131,고신뢰 부족,169,189,2,통과,보정 추정,203,499
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,3,2,역사(현재를 만든 사건들),203,고신뢰 부족,97,117,3,통과,보정 추정,332,820
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,4,2,통치 구조·법·행정,186,고신뢰 부족,114,134,3,통과,보정 추정,295,725
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,7,2,군사·치안·외교,166,고신뢰 부족,134,154,3,통과,보정 추정,272,664
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,8,2,경제·산업·물류,149,고신뢰 부족,151,171,3,통과,보정 추정,234,570
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,9,2,사회·문화,162,고신뢰 부족,138,158,3,통과,보정 추정,259,637
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,10,2,종교·신앙·초상,311,경계,0,9,4,통과,보정 추정,470,1140
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,11,2,주요 지역(수도/핵심 거점),161,고신뢰 부족,139,159,3,통과,보정 추정,252,608
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,12,2,핵심 세력,147,고신뢰 부족,153,173,3,통과,보정 추정,232,562
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,14,3,내부 권력 구도(세력 간 관계),112,고신뢰 부족,188,208,2,통과,보정 추정,176,428
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,15,3,외교 관계(주변 국가/연맹/교단),122,고신뢰 부족,178,198,2,통과,보정 추정,197,493
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,16,3,정치·생존 갈등 관계,283,추정 부족,17,37,2,통과,보정 추정,460,1109
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,17,3,관계 변동 조건,91,고신뢰 부족,209,229,2,통과,보정 추정,145,357
재생왕국 아스테라케.md,재생왕국 아스테라케,국가,주요,심연의 의회,18,2,현재의 갈등,171,고신뢰 부족,129,149,3,통과,보정 추정,264,648
정령.md,정령,종족,일반,,3,2,신령으로의 상승,314,경계,0,6,3,통과,보정 추정,518,1263
정령.md,정령,종족,일반,,4,2,드러남과 관측,308,경계,0,12,3,통과,보정 추정,508,1248
정령.md,정령,종족,일반,,5,2,가호와 영향,302,경계,0,18,3,통과,보정 추정,480,1170
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,1,2,개요,138,고신뢰 부족,162,182,2,통과,보정 추정,204,487
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,2,2,지리·환경,105,고신뢰 부족,195,215,2,통과,보정 추정,149,357
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,3,2,역사(현재를 만든 사건들),163,고신뢰 부족,137,157,3,통과,보정 추정,248,600
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,4,2,통치 구조·법·행정,220,고신뢰 부족,80,100,3,통과,보정 추정,341,822
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,7,2,군사·치안·외교,141,고신뢰 부족,159,179,3,통과,보정 추정,216,524
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,8,2,경제·산업·물류,160,고신뢰 부족,140,160,3,통과,보정 추정,235,563
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,9,2,사회·문화,150,고신뢰 부족,150,170,3,통과,보정 추정,238,572
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,11,2,주요 지역(수도/핵심 거점),148,고신뢰 부족,152,172,3,통과,보정 추정,231,557
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,12,2,핵심 세력,135,고신뢰 부족,165,185,3,통과,보정 추정,215,513
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,14,3,내부 권력 구도(세력 간 관계),99,고신뢰 부족,201,221,2,통과,보정 추정,157,381
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,15,3,외교 관계(주변 국가/연맹/교단),136,고신뢰 부족,164,184,3,통과,보정 추정,212,524
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,16,3,정치·생존 갈등 관계,303,경계,0,17,2,통과,보정 추정,495,1189
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,17,3,관계 변동 조건,73,고신뢰 부족,227,247,2,통과,보정 추정,114,278
진주해국 마르가리온.md,진주해국 마르가리온,국가,주요,심연의 의회,18,2,현재의 갈등,140,고신뢰 부족,160,180,3,통과,보정 추정,229,559
천공마황국 에테르나크.md,천공마황국 에테르나크,국가,대륙,,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
천공마황국 에테르나크.md,천공마황국 에테르나크,국가,대륙,,14,3,내부 권력 구도,287,추정 부족,13,33,2,통과,보정 추정,464,1148
천공마황국 에테르나크.md,천공마황국 에테르나크,국가,대륙,,15,3,외교 관계,306,경계,0,14,2,통과,보정 추정,509,1265
천공마황국 에테르나크.md,천공마황국 에테르나크,국가,대륙,,16,3,관계에서 발생하는 촉발점,161,고신뢰 부족,139,159,1,부족,보정 추정,263,649
천공마황국 에테르나크.md,천공마황국 에테르나크,국가,대륙,,18,3,정치·생존 갈등 관계,299,추정 부족,1,21,2,통과,보정 추정,471,1126
청연 대륙.md,청연 대륙,지형,대륙,,2,2,지형·기후 골격,249,정밀 부족,51,71,2,통과,정밀값,366,904
청연 대륙.md,청연 대륙,지형,대륙,,3,2,생활권 지도,307,경계,0,13,1,부족,보정 추정,463,1066
청연 대륙.md,청연 대륙,지형,대륙,,4,2,핵심 지형 요소,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
청연 대륙.md,청연 대륙,지형,대륙,,6,3,숲·완충지,231,고신뢰 부족,69,89,0,부족,보정 추정,337,792
청연 대륙.md,청연 대륙,지형,대륙,,7,3,내해·내수권,59,고신뢰 부족,241,261,0,부족,보정 추정,91,213
청연 대륙.md,청연 대륙,지형,대륙,,8,3,해협·연안,59,고신뢰 부족,241,261,0,부족,보정 추정,79,179
청연 대륙.md,청연 대륙,지형,대륙,,9,2,수계·물길,317,경계,0,3,1,부족,보정 추정,481,1128
청연 대륙.md,청연 대륙,지형,대륙,,11,2,권위권·경계,278,추정 부족,22,42,2,통과,보정 추정,434,1009
청연 대륙.md,청연 대륙,지형,대륙,,12,3,청연 무림 문파 목록,49,고신뢰 부족,251,271,0,부족,보정 추정,113,227
청연 대륙.md,청연 대륙,지형,대륙,,13,2,이동·관문·완충지,178,고신뢰 부족,122,142,1,부족,보정 추정,269,648
청연 대륙.md,청연 대륙,지형,대륙,,14,2,대륙 규모의 위협·변수,187,고신뢰 부족,113,133,0,부족,보정 추정,286,681
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,1,2,개요,277,고신뢰 부족,23,43,2,통과,보정 추정,435,1059
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,2,2,지리·환경,240,고신뢰 부족,60,80,2,통과,보정 추정,369,903
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,3,2,역사(현재를 만든 사건들),239,고신뢰 부족,61,81,2,통과,보정 추정,373,923
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,4,2,통치 구조·법·행정,186,고신뢰 부족,114,134,2,통과,보정 추정,291,721
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,7,2,군사·치안·외교,205,고신뢰 부족,95,115,2,통과,보정 추정,333,819
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,8,2,경제·산업·물류,208,고신뢰 부족,92,112,2,통과,보정 추정,331,817
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,9,2,사회·문화,251,고신뢰 부족,49,69,2,통과,보정 추정,403,978
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,10,2,종교·신앙·초상,219,고신뢰 부족,81,101,2,통과,보정 추정,351,863
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,11,2,주요 지역(수도/핵심 거점),195,고신뢰 부족,105,125,2,통과,보정 추정,317,783
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,12,2,핵심 세력,195,고신뢰 부족,105,125,2,통과,보정 추정,316,786
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,14,3,정치·생존 갈등 관계,263,고신뢰 부족,37,57,2,통과,보정 추정,402,961
카르바넬 왕국.md,카르바넬 왕국,국가,,칼디라,15,2,현재의 갈등,219,고신뢰 부족,81,101,2,통과,보정 추정,350,862
카르코사 대륙.md,카르코사 대륙,지형,대륙,,3,2,생활권 지도,247,고신뢰 부족,53,73,1,부족,보정 추정,357,825
카르코사 대륙.md,카르코사 대륙,지형,대륙,,4,2,핵심 지형 요소,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
카르코사 대륙.md,카르코사 대륙,지형,대륙,,5,3,화산·분연 지대,57,고신뢰 부족,243,263,0,부족,보정 추정,83,181
카르코사 대륙.md,카르코사 대륙,지형,대륙,,6,3,황무지·고지·평원,129,고신뢰 부족,171,191,0,부족,보정 추정,190,408
카르코사 대륙.md,카르코사 대륙,지형,대륙,,7,3,용암 수계·분지,64,고신뢰 부족,236,256,0,부족,보정 추정,92,202
카르코사 대륙.md,카르코사 대륙,지형,대륙,,8,3,군도·해역,31,고신뢰 부족,269,289,0,부족,보정 추정,38,82
카르코사 대륙.md,카르코사 대륙,지형,대륙,,9,2,수계·물길,146,정밀 부족,154,174,1,부족,정밀값,213,527
카르코사 대륙.md,카르코사 대륙,지형,대륙,,11,2,권위권·경계,116,정밀 부족,184,204,1,부족,정밀값,190,440
카르코사 대륙.md,카르코사 대륙,지형,대륙,,12,2,이동·관문·완충지,181,고신뢰 부족,119,139,2,통과,보정 추정,273,660
카밀론 락클리프.md,카밀론 락클리프,인물,주요,,1,2,개요,140,고신뢰 부족,160,180,1,부족,보정 추정,230,562
칼디라 대륙.md,칼디라 대륙,지형,대륙,,1,2,개요,270,고신뢰 부족,30,50,2,통과,보정 추정,405,973
칼디라 대륙.md,칼디라 대륙,지형,대륙,,2,2,지형·기후 골격,312,경계,0,8,2,통과,보정 추정,462,1078
칼디라 대륙.md,칼디라 대륙,지형,대륙,,3,2,생활권 지도,238,고신뢰 부족,62,82,1,부족,보정 추정,348,794
칼디라 대륙.md,칼디라 대륙,지형,대륙,,4,2,핵심 지형 요소,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
칼디라 대륙.md,칼디라 대륙,지형,대륙,,5,3,산맥·사막권,56,고신뢰 부족,244,264,0,부족,보정 추정,80,188
칼디라 대륙.md,칼디라 대륙,지형,대륙,,6,3,평원·특수 지형,64,고신뢰 부족,236,256,0,부족,보정 추정,90,208
칼디라 대륙.md,칼디라 대륙,지형,대륙,,7,3,오아시스·정착점,70,고신뢰 부족,230,250,0,부족,보정 추정,102,243
칼디라 대륙.md,칼디라 대륙,지형,대륙,,8,3,강·수계,51,고신뢰 부족,249,269,0,부족,보정 추정,72,166
칼디라 대륙.md,칼디라 대륙,지형,대륙,,9,3,군도·해역,56,고신뢰 부족,244,264,0,부족,보정 추정,78,182
칼디라 대륙.md,칼디라 대륙,지형,대륙,,10,2,수계·물길,128,고신뢰 부족,172,192,1,부족,보정 추정,184,450
칼디라 대륙.md,칼디라 대륙,지형,대륙,,12,2,권위권·경계,117,고신뢰 부족,183,203,1,부족,보정 추정,185,457
칼디라 대륙.md,칼디라 대륙,지형,대륙,,13,2,이동·관문·완충지,134,고신뢰 부족,166,186,1,부족,보정 추정,201,498
칼디라 대륙.md,칼디라 대륙,지형,대륙,,14,2,대륙 규모의 위협·변수,142,고신뢰 부족,158,178,0,부족,보정 추정,215,491
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,1,2,개요,298,추정 부족,2,22,2,통과,보정 추정,466,1132
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,2,2,기원과 설립,238,고신뢰 부족,62,82,2,통과,보정 추정,389,971
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,3,2,목적과 활동 방식,273,고신뢰 부족,27,47,2,통과,보정 추정,417,1009
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,4,2,조직 구조,269,고신뢰 부족,31,51,2,통과,보정 추정,430,1050
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,5,2,규모와 거점,231,고신뢰 부족,69,89,2,통과,보정 추정,365,889
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,6,2,자원과 상징,225,고신뢰 부족,75,95,2,통과,보정 추정,342,838
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,7,2,대외 관계,212,고신뢰 부족,88,108,2,통과,보정 추정,337,827
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,8,2,내부 갈등과 약점,178,고신뢰 부족,122,142,2,통과,보정 추정,298,734
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,9,2,현재 동향,189,고신뢰 부족,111,131,2,통과,보정 추정,305,753
컬트 오브 디스페어.md,컬트 오브 디스페어,단체,주요,범대륙,10,2,부가 항목,134,고신뢰 부족,166,186,1,부족,보정 추정,217,537
크리스틴 밀러.md,크리스틴 밀러,인물,주요,,1,2,개요,218,고신뢰 부족,82,102,2,통과,보정 추정,338,804
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,2,2,기원,303,경계,0,17,3,통과,보정 추정,474,1166
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,3,2,하늘섬과 우주공간,266,고신뢰 부족,34,54,3,통과,보정 추정,441,1083
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,4,2,테라 스트림,309,경계,0,11,3,통과,보정 추정,468,1140
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,5,2,혹독한 자연의 세계,269,고신뢰 부족,31,51,3,통과,보정 추정,426,1038
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,7,2,금룡과 은룡의 질서,300,경계,0,20,3,통과,보정 추정,466,1132
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,8,2,아라코크라의 하늘 혈통,297,추정 부족,3,23,3,통과,보정 추정,453,1107
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,9,2,지상 문명과 테라 셀레스티아,298,추정 부족,2,22,3,통과,보정 추정,485,1187
테라 셀레스티아.md,테라 셀레스티아,개념,주요,,10,2,한 줄 요약,75,고신뢰 부족,225,245,1,부족,보정 추정,117,291
테라 움브라.md,테라 움브라,개념,주요,,1,2,개요,254,고신뢰 부족,46,66,2,통과,보정 추정,423,963
테라 움브라.md,테라 움브라,개념,주요,,2,3,핵심 환경,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
테라 움브라.md,테라 움브라,개념,주요,,3,4,젖은 지하세계,146,고신뢰 부족,154,174,2,통과,보정 추정,221,533
테라 움브라.md,테라 움브라,개념,주요,,4,3,숨은 계보,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
테라 움브라.md,테라 움브라,개념,주요,,5,4,외우주 존재의 후예,137,고신뢰 부족,163,183,2,통과,보정 추정,222,544
테라 움브라.md,테라 움브라,개념,주요,,6,3,거주 종족과 생태,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
테라 움브라.md,테라 움브라,개념,주요,,8,4,버섯인류 (균사 기반의 인류형 존재),108,고신뢰 부족,192,212,2,통과,보정 추정,163,393
토템 가디언.md,토템 가디언,개념,일반,범대륙,1,2,개요,136,고신뢰 부족,164,184,2,통과,보정 추정,201,489
토템 가디언.md,토템 가디언,개념,일반,범대륙,2,2,형태,152,고신뢰 부족,148,168,2,통과,보정 추정,231,561
토템 가디언.md,토템 가디언,개념,일반,범대륙,3,2,역할,163,고신뢰 부족,137,157,2,통과,보정 추정,257,625
토템 가디언.md,토템 가디언,개념,일반,범대륙,4,2,처치와 보상,134,고신뢰 부족,166,186,2,통과,보정 추정,201,485
토템 가디언.md,토템 가디언,개념,일반,범대륙,5,2,한 줄 요약,55,고신뢰 부족,245,265,1,부족,보정 추정,82,204
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,2,2,지리·환경,294,추정 부족,6,26,2,통과,보정 추정,432,1054
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,3,2,역사(현재를 만든 사건들),255,고신뢰 부족,45,65,2,통과,보정 추정,403,990
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,4,2,통치 구조·법·행정,195,고신뢰 부족,105,125,2,통과,보정 추정,312,766
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,7,2,군사·치안·외교,234,고신뢰 부족,66,86,2,통과,보정 추정,365,902
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,8,2,경제·산업·물류,255,고신뢰 부족,45,65,2,통과,보정 추정,379,920
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,11,2,주요 지역(수도/핵심 거점),129,고신뢰 부족,171,191,1,부족,보정 추정,197,486
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,12,2,핵심 세력,93,고신뢰 부족,207,227,1,부족,보정 추정,139,342
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,14,3,내부 권력 구도(세력 간 관계),102,고신뢰 부족,198,218,1,부족,보정 추정,157,386
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,15,3,외교 관계(주변 국가/연맹/교단),90,고신뢰 부족,210,230,1,부족,보정 추정,151,371
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,16,3,정치·생존 갈등 관계,268,고신뢰 부족,32,52,2,통과,보정 추정,418,999
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,17,3,관계 변동 조건,83,고신뢰 부족,217,237,1,부족,보정 추정,123,297
투누케나 부족.md,투누케나 부족,부족국가,일반,발가르,18,2,현재의 갈등,163,고신뢰 부족,137,157,1,부족,보정 추정,256,629
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,2,2,지리·환경,251,고신뢰 부족,49,69,2,통과,보정 추정,378,918
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,3,2,역사(현재를 만든 사건들),287,추정 부족,13,33,2,통과,보정 추정,449,1095
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,4,2,통치 구조·법·행정,299,추정 부족,1,21,2,통과,보정 추정,439,1048
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,8,2,경제·산업·물류,274,고신뢰 부족,26,46,2,통과,보정 추정,401,965
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,9,2,사회·문화,195,고신뢰 부족,105,125,2,통과,보정 추정,298,726
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,10,2,종교·신앙·초상,205,고신뢰 부족,95,115,2,통과,보정 추정,307,753
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,11,2,주요 지역(수도/핵심 거점),117,고신뢰 부족,183,203,1,부족,보정 추정,164,395
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,12,2,핵심 세력,179,고신뢰 부족,121,141,2,통과,보정 추정,264,633
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,14,3,내부 권력 구도(세력 간 관계),145,고신뢰 부족,155,175,1,부족,보정 추정,216,524
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,15,3,외교 관계(주변 국가/연맹/교단),124,고신뢰 부족,176,196,1,부족,보정 추정,185,447
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,16,3,정치·생존 갈등 관계,268,고신뢰 부족,32,52,2,통과,보정 추정,404,966
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,17,3,관계 변동 조건,110,고신뢰 부족,190,210,1,부족,보정 추정,161,391
펠가르드 연맹.md,펠가르드 연맹,국가,연맹,네베아,18,2,현재의 갈등,186,고신뢰 부족,114,134,1,부족,보정 추정,273,664
프로스트 앵커 항구.md,프로스트 앵커 항구,도시국가,항구,발가르,2,2,주권과 통치,292,정밀 부족,8,28,2,통과,정밀값,435,1079
프로스트 앵커 항구.md,프로스트 앵커 항구,도시국가,항구,발가르,3,2,생존 기능과 정책,222,정밀 부족,78,98,2,통과,정밀값,349,850
프로스트 앵커 항구.md,프로스트 앵커 항구,도시국가,항구,발가르,4,2,갈등 관계,203,정밀 부족,97,117,2,통과,정밀값,302,742
프로스트베일 항구.md,프로스트베일 항구,도시국가,항구,네베아,2,2,주권과 통치,281,정밀 부족,19,39,2,통과,정밀값,420,1039
프로스트베일 항구.md,프로스트베일 항구,도시국가,항구,네베아,3,2,생존 기능과 정책,207,정밀 부족,93,113,2,통과,정밀값,328,801
프로스트베일 항구.md,프로스트베일 항구,도시국가,항구,네베아,4,2,갈등 관계,190,정밀 부족,110,130,2,통과,정밀값,289,709
화폐 개념.md,화폐 개념,개념,주요,,2,2,핵심 원리,187,고신뢰 부족,113,133,0,부족,보정 추정,316,710
화폐 개념.md,화폐 개념,개념,주요,,3,2,던전이 돈벌이가 되는 이유,309,경계,0,11,3,통과,보정 추정,516,1202
화폐 개념.md,화폐 개념,개념,주요,,4,2,환전과 화폐 체계,64,고신뢰 부족,236,256,1,부족,보정 추정,100,240
화폐 개념.md,화폐 개념,개념,주요,,5,3,금속 화폐 단위,47,고신뢰 부족,253,273,0,부족,보정 추정,73,101
화폐 개념.md,화폐 개념,개념,주요,,6,3,마석의 단위와 환율(기본안),225,고신뢰 부족,75,95,1,부족,보정 추정,351,709
화폐 개념.md,화폐 개념,개념,주요,,7,4,환전 원칙,177,고신뢰 부족,123,143,1,부족,보정 추정,302,680
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,1,2,개요,119,고신뢰 부족,181,201,2,통과,보정 추정,182,434
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,2,2,지리·환경,119,고신뢰 부족,181,201,2,통과,보정 추정,191,459
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,3,2,역사(현재를 만든 사건들),163,고신뢰 부족,137,157,3,통과,보정 추정,272,674
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,4,2,통치 구조·법·행정,143,고신뢰 부족,157,177,3,통과,보정 추정,220,524
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,7,2,군사·치안·외교,121,고신뢰 부족,179,199,3,통과,보정 추정,206,502
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,8,2,경제·산업·물류,141,고신뢰 부족,159,179,3,통과,보정 추정,217,521
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,9,2,사회·문화,141,고신뢰 부족,159,179,3,통과,보정 추정,241,593
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,11,2,주요 지역(수도/핵심 거점),129,고신뢰 부족,171,191,3,통과,보정 추정,214,516
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,12,2,핵심 세력,105,고신뢰 부족,195,215,3,통과,보정 추정,177,425
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,14,3,내부 권력 구도(세력 간 관계),90,고신뢰 부족,210,230,2,통과,보정 추정,146,356
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,15,3,외교 관계(주변 국가/연맹/교단),90,고신뢰 부족,210,230,2,통과,보정 추정,149,369
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,16,3,정치·생존 갈등 관계,281,추정 부족,19,39,2,통과,보정 추정,463,1118
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,17,3,관계 변동 조건,88,고신뢰 부족,212,232,2,통과,보정 추정,138,332
흑묵서고국 세피라스.md,흑묵서고국 세피라스,국가,주요,심연의 의회,18,2,현재의 갈등,128,고신뢰 부족,172,192,3,통과,보정 추정,215,529
